,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
1368,Oil can,Anvil,Saw,tool,39.0,40,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Anvil",Anvil
1369,Toad,Dinosaur,Vacuum,reptile,39.0,41,"Answer using only only word - ""Dinosaur"" or ""Vacuum"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Dinosaur",Dinosaur
1370,Caiman,Axe,Snake,reptile,39.0,39,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1371,Hammer,Anvil,Caiman,tool,40.0,48,"Answer using only only word - ""Anvil"" or ""Caiman"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Anvil",Anvil
1372,Cobra,Anvil,Shovel,reptile,39.0,43,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Snake",fill manually
1373,Nail,Crocodile,Paint brush,tool,41.0,43,"Answer using only only word - ""Crocodile"" or ""Paint brush"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Crocodile",Crocodile
1374,Caiman,Lawn Mower,Lizard,reptile,41.0,42,"Answer using only only word - ""Lawn Mower"" or ""Lizard"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Lizard",Lizard
1375,Axe,Blindworm,Screwdriver,tool,40.0,42,"Answer using only only word - ""Blindworm"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Screwdriver",Screwdriver
1376,Nail,Chisel,Salamander,tool,40.0,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Chisel",Chisel
1377,Turtle,Caiman,Vacuum,reptile,40.0,41,"Answer using only only word - ""Caiman"" or ""Vacuum"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Caiman",Caiman
1378,Nail,Cobra,Turtle,tool,39.0,41,"Answer using only only word - ""Cobra"" or ""Turtle"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Cobra",Cobra
1379,Dinosaur,Blindworm,Snake,reptile,41.0,40,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Snake",Snake
1380,Gecko,Oil can,Tortoise,reptile,40.0,41,"Answer using only only word - ""Oil can"" or ""Tortoise"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Oil can.",Oil can
1381,Turtle,Grinding disk,Oil can,reptile,42.0,41,"Answer using only only word - ""Grinding disk"" or ""Oil can"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Oil can.",Oil can
1382,Gecko,Crocodile,Grinding disk,reptile,42.0,43,"Answer using only only word - ""Crocodile"" or ""Grinding disk"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Crocodile",Crocodile
1383,Screwdriver,Lizard,Salamander,tool,43.0,43,"Answer using only only word - ""Lizard"" or ""Salamander"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Lizard",Lizard
1384,Screwdriver,Boa python,Vacuum,tool,43.0,44,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Vacuum",Vacuum
1385,Tortoise,Lizard,Snake,reptile,41.0,41,"Answer using only only word - ""Lizard"" or ""Snake"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Lizard",Lizard
1386,Cobra,Blindworm,Snake,reptile,40.0,42,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Snake",Snake
1387,Screwdriver,Spanner,Toad,tool,42.0,43,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Spanner.",Spanner
1388,Salamander,Dinosaur,Saw,reptile,42.0,42,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Dinosaur",Dinosaur
1389,Spanner,Gecko,Paint brush,tool,41.0,43,"Answer using only only word - ""Gecko"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Gecko",Gecko
1390,Spanner,Hammer,Oil can,tool,41.0,42,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer.",Hammer
1391,Axe,Alligator,Caiman,tool,39.0,40,"Answer using only only word - ""Alligator"" or ""Caiman"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Caiman",Caiman
1392,Boa python,Alligator,Chameleon,reptile,43.0,43,"Answer using only only word - ""Alligator"" or ""Chameleon"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Alligator",Alligator
1393,Saw,Knife,Shovel,tool,38.0,41,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Knife.",Knife
1394,Dinosaur,Chisel,Screwdriver,reptile,42.0,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Chisel",Chisel
1395,Lawn Mower,Paint brush,Spanner,tool,43.0,46,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Spanner.",Spanner
1396,Caiman,Nail,Spanner,reptile,40.0,41,"Answer using only only word - ""Nail"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Nail.",Nail
1397,Caiman,Hammer,Saw,reptile,39.0,64,"Answer using only only word - ""Hammer"" or ""Saw"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

""Hammer"" and ""Saw"" are both tools. ""Caiman"" is a type of reptile.",Fill manually
1398,Crocodile,Alligator,Lizard,reptile,42.0,44,"Answer using only only word - ""Alligator"" or ""Lizard"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Alligator",Alligator
1399,Salamander,Paint brush,Saw,reptile,42.0,43,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Paint brush",Paint brush
1400,Tortoise,Caiman,Chameleon,reptile,42.0,43,"Answer using only only word - ""Caiman"" or ""Chameleon"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Caiman",Caiman
1401,Paint brush,Nail,Spanner,tool,42.0,43,"Answer using only only word - ""Nail"" or ""Spanner"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Nail",Nail
1402,Blindworm,Salamander,Spanner,reptile,43.0,44,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Salamander",Salamander
1403,Lizard,Boa python,Oil can,reptile,41.0,41,"Answer using only only word - ""Boa python"" or ""Oil can"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Boa python",Boa python
1404,Chameleon,Cobra,Nail,reptile,41.0,43,"Answer using only only word - ""Cobra"" or ""Nail"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Cobra",Cobra
1405,Boa python,Crocodile,Lizard,reptile,43.0,44,"Answer using only only word - ""Crocodile"" or ""Lizard"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Crocodile",Crocodile
1406,Axe,Cobra,Knife,tool,38.0,41,"Answer using only only word - ""Cobra"" or ""Knife"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Cobra",Cobra
1407,Axe,Chameleon,Lawn Mower,tool,40.0,43,"Answer using only only word - ""Chameleon"" or ""Lawn Mower"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chameleon",Chameleon
1408,Lizard,Screwdriver,Snake,reptile,41.0,40,"Answer using only only word - ""Screwdriver"" or ""Snake"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

 Snake",Snake
1409,Cobra,Shovel,Turtle,reptile,39.0,43,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Shovel",Shovel
1410,Salamander,Axe,Snake,reptile,41.0,41,"Answer using only only word - ""Axe"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
1411,Toad,Chisel,Salamander,reptile,40.0,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Chisel",Chisel
1412,Vacuum,Boa python,Gecko,tool,41.0,43,"Answer using only only word - ""Boa python"" or ""Gecko"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Boa python",Boa python
1413,Lizard,Anvil,Dinosaur,reptile,40.0,40,"Answer using only only word - ""Anvil"" or ""Dinosaur"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Dinosaur",Dinosaur
1414,Nail,Anvil,Saw,tool,38.0,40,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
1415,Vacuum,Lizard,Tortoise,tool,40.0,43,"Answer using only only word - ""Lizard"" or ""Tortoise"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Lizard",Lizard
1416,Boa python,Alligator,Chisel,reptile,43.0,42,"Answer using only only word - ""Alligator"" or ""Chisel"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Alligator",Alligator
1417,Caiman,Boa python,Lizard,reptile,41.0,41,"Answer using only only word - ""Boa python"" or ""Lizard"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Boa python",Boa python
1418,Anvil,Spanner,Toad,tool,39.0,41,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Toad",Toad
1419,Nail,Alligator,Lizard,tool,40.0,40,"Answer using only only word - ""Alligator"" or ""Lizard"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Alligator",Alligator
1420,Cobra,Shovel,Vacuum,reptile,39.0,44,"Answer using only only word - ""Shovel"" or ""Vacuum"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Shovel",Shovel
1421,Grinding disk,Gecko,Tortoise,tool,44.0,43,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Gecko",Gecko
1422,Gecko,Caiman,Turtle,reptile,39.0,40,"Answer using only only word - ""Caiman"" or ""Turtle"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Turtle",Turtle
1423,Cobra,Caiman,Screwdriver,reptile,41.0,43,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Caiman",Caiman
1424,Nail,Grinding disk,Lawn Mower,tool,42.0,43,"Answer using only only word - ""Grinding disk"" or ""Lawn Mower"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Grinding disk.",Grinding disk
1425,Cobra,Lawn Mower,Toad,reptile,40.0,44,"Answer using only only word - ""Lawn Mower"" or ""Toad"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Toad",Toad
1426,Alligator,Lizard,Toad,reptile,41.0,40,"Answer using only only word - ""Lizard"" or ""Toad"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Lizard",Lizard
1427,Nail,Caiman,Knife,tool,39.0,40,"Answer using only only word - ""Caiman"" or ""Knife"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Knife",Knife
1428,Saw,Lawn Mower,Lizard,tool,39.0,42,"Answer using only only word - ""Lawn Mower"" or ""Lizard"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Lawn Mower",Lawn Mower
1429,Chameleon,Dinosaur,Saw,reptile,41.0,42,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Dinosaur",Dinosaur
1430,Snake,Lawn Mower,Turtle,reptile,40.0,40,"Answer using only only word - ""Lawn Mower"" or ""Turtle"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Turtle",Turtle
1431,Snake,Crocodile,Hammer,reptile,40.0,40,"Answer using only only word - ""Crocodile"" or ""Hammer"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
1432,Axe,Paint brush,Snake,tool,39.0,40,"Answer using only only word - ""Paint brush"" or ""Snake"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Paint brush",Paint brush
1433,Anvil,Caiman,Vacuum,tool,39.0,41,"Answer using only only word - ""Caiman"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Caiman",Caiman
1434,Vacuum,Paint brush,Spanner,tool,41.0,44,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Brush",fill manually
1435,Vacuum,Lizard,Shovel,tool,40.0,43,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Lizard",Lizard
1436,Dinosaur,Anvil,Knife,reptile,40.0,40,"Answer using only only word - ""Anvil"" or ""Knife"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Anvil",Anvil
1437,Grinding disk,Screwdriver,Spanner,tool,45.0,44,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Screwdriver",Screwdriver
1438,Saw,Anvil,Spanner,tool,38.0,41,"Answer using only only word - ""Anvil"" or ""Spanner"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Spanner",Spanner
1439,Snake,Anvil,Turtle,reptile,39.0,38,"Answer using only only word - ""Anvil"" or ""Turtle"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Turtle",Turtle
1440,Snake,Crocodile,Paint brush,reptile,41.0,41,"Answer using only only word - ""Crocodile"" or ""Paint brush"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
1441,Dinosaur,Snake,Toad,reptile,40.0,39,"Answer using only only word - ""Snake"" or ""Toad"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Snake.",Snake
1442,Shovel,Boa python,Chameleon,tool,42.0,44,"Answer using only only word - ""Boa python"" or ""Chameleon"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Boa python",Boa python
1443,Turtle,Lawn Mower,Nail,reptile,40.0,42,"Answer using only only word - ""Lawn Mower"" or ""Nail"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Nail",Nail
1444,Toad,Hammer,Screwdriver,reptile,40.0,41,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
1445,Toad,Oil can,Snake,reptile,39.0,39,"Answer using only only word - ""Oil can"" or ""Snake"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Oil can",Oil can
1446,Vacuum,Dinosaur,Knife,tool,40.0,42,"Answer using only only word - ""Dinosaur"" or ""Knife"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Dinosaur",Dinosaur
1447,Paint brush,Dinosaur,Toad,tool,42.0,42,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Brush",fill manually
1448,Dinosaur,Anvil,Screwdriver,reptile,42.0,41,"Answer using only only word - ""Anvil"" or ""Screwdriver"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Anvil",Anvil
1449,Vacuum,Anvil,Gecko,tool,39.0,42,"Answer using only only word - ""Anvil"" or ""Gecko"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Anvil",Anvil
1450,Cobra,Chameleon,Hammer,reptile,40.0,51,"Answer using only only word - ""Chameleon"" or ""Hammer"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Hammer",Hammer
1451,Shovel,Alligator,Salamander,tool,42.0,43,"Answer using only only word - ""Alligator"" or ""Salamander"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Alligator",Alligator
1452,Hammer,Anvil,Boa python,tool,41.0,41,"Answer using only only word - ""Anvil"" or ""Boa python"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Anvil",Anvil
1453,Lizard,Hammer,Turtle,reptile,40.0,40,"Answer using only only word - ""Hammer"" or ""Turtle"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Turtle",Turtle
1454,Screwdriver,Gecko,Snake,tool,42.0,41,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Gecko",Gecko
1455,Knife,Chameleon,Vacuum,tool,40.0,42,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Chameleon",Chameleon
1456,Vacuum,Paint brush,Toad,tool,41.0,43,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Neither.",fill manually
1457,Crocodile,Axe,Chisel,reptile,41.0,44,"Answer using only only word - ""Axe"" or ""Chisel"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
1458,Grinding disk,Lizard,Shovel,tool,43.0,43,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Shovel",Shovel
1459,Lawn Mower,Saw,Toad,tool,41.0,52,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Saw",Saw
1460,Alligator,Saw,Screwdriver,reptile,42.0,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
