<<<<<<< HEAD
,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
876,Lawn Mower,Lizard,Shovel,tool,42,45,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
934,Paint brush,Shovel,Toad,tool,42,43,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Shovel",Shovel
1001,Axe,Gecko,Shovel,tool,38,41,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Shovel",Shovel
1023,Spanner,Blindworm,Shovel,tool,41,44,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Shovel",Shovel
1049,Axe,Shovel,Snake,tool,38,40,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Shovel",Shovel
1069,Oil can,Crocodile,Shovel,tool,41,43,"Answer using only only word - ""Crocodile"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Shovel",Shovel
1126,Alligator,Shovel,Spanner,reptile,42,42,"Answer using only only word - ""Shovel"" or ""Spanner"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Shovel",Shovel
1143,Caiman,Shovel,Spanner,reptile,40,42,"Answer using only only word - ""Shovel"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Shovel",Shovel
1165,Hammer,Shovel,Turtle,tool,40,41,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Shovel",Shovel
1191,Lawn Mower,Cobra,Shovel,tool,42,46,"Answer using only only word - ""Cobra"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel.",Shovel
1235,Boa python,Blindworm,Shovel,reptile,43,52,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Shovel",Shovel
1272,Toad,Shovel,Turtle,reptile,39,41,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Shovel",Shovel
1342,Saw,Boa python,Shovel,tool,39,42,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
1355,Saw,Shovel,Tortoise,tool,39,42,"Answer using only only word - ""Shovel"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
1356,Lawn Mower,Shovel,Toad,tool,41,45,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
1368,Spanner,Shovel,Turtle,tool,40,43,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Shovel.",Shovel
12,Boa python,Knife,Snake,reptile,41,41,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Snake",Snake
14,Axe,Snake,Tortoise,tool,39,40,"Answer using only only word - ""Snake"" or ""Tortoise"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Snake",Snake
46,Hammer,Salamander,Snake,tool,41,40,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Snake",Snake
125,Caiman,Grinding disk,Snake,reptile,41,40,"Answer using only only word - ""Grinding disk"" or ""Snake"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

 Snake",Snake
329,Toad,Cobra,Snake,reptile,38,40,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

 Snake",Snake
334,Salamander,Knife,Snake,reptile,41,41,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

""Snake.""",Snake
346,Cobra,Lizard,Snake,reptile,39,41,"Answer using only only word - ""Lizard"" or ""Snake"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Snake.",Snake
367,Saw,Snake,Toad,tool,38,39,"Answer using only only word - ""Snake"" or ""Toad"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Snake.",Snake
368,Crocodile,Cobra,Snake,reptile,41,44,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake",Snake
378,Chameleon,Blindworm,Snake,reptile,42,42,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Snake",Snake
565,Salamander,Snake,Tortoise,reptile,42,42,"Answer using only only word - ""Snake"" or ""Tortoise"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Snake",Snake
575,Crocodile,Snake,Vacuum,reptile,41,44,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake",Snake
576,Alligator,Snake,Toad,reptile,41,39,"Answer using only only word - ""Snake"" or ""Toad"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Snake",Snake
638,Gecko,Anvil,Snake,reptile,39,39,"Answer using only only word - ""Anvil"" or ""Snake"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Snake",Snake
706,Vacuum,Snake,Spanner,tool,40,42,"Answer using only only word - ""Snake"" or ""Spanner"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Snake.",Snake
768,Boa python,Crocodile,Snake,reptile,42,43,"Answer using only only word - ""Crocodile"" or ""Snake"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Snake.",Snake
794,Blindworm,Snake,Vacuum,reptile,41,42,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Snake.",Snake
829,Axe,Snake,Toad,tool,38,39,"Answer using only only word - ""Snake"" or ""Toad"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Snake",Snake
840,Chameleon,Snake,Spanner,reptile,41,42,"Answer using only only word - ""Snake"" or ""Spanner"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Snake.",Snake
859,Alligator,Lawn Mower,Snake,reptile,42,41,"Answer using only only word - ""Lawn Mower"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Snake",Snake
874,Cobra,Shovel,Snake,reptile,39,42,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Snake",Snake
925,Blindworm,Chameleon,Snake,reptile,42,42,"Answer using only only word - ""Chameleon"" or ""Snake"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Snake",Snake
930,Caiman,Blindworm,Snake,reptile,40,40,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Snake.",Snake
939,Chisel,Snake,Turtle,tool,40,39,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Snake",Snake
965,Lizard,Lawn Mower,Snake,reptile,41,41,"Answer using only only word - ""Lawn Mower"" or ""Snake"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Snake",Snake
1010,Grinding disk,Blindworm,Snake,tool,44,42,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Snake",Snake
1115,Chameleon,Boa python,Snake,reptile,42,42,"Answer using only only word - ""Boa python"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Snake.",Snake
1117,Vacuum,Chameleon,Snake,tool,40,42,"Answer using only only word - ""Chameleon"" or ""Snake"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Snake",Snake
1163,Anvil,Snake,Turtle,tool,39,39,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Snake",Snake
1225,Salamander,Blindworm,Snake,reptile,42,42,"Answer using only only word - ""Blindworm"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Snake",Snake
1234,Toad,Grinding disk,Snake,reptile,40,40,"Answer using only only word - ""Grinding disk"" or ""Snake"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

 Snake.",Snake
1251,Turtle,Knife,Snake,reptile,39,39,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Snake.",Snake
1295,Crocodile,Boa python,Snake,reptile,42,44,"Answer using only only word - ""Boa python"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake.",Snake
1330,Cobra,Snake,Tortoise,reptile,40,42,"Answer using only only word - ""Snake"" or ""Tortoise"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Snake",Snake
1357,Paint brush,Snake,Spanner,tool,42,42,"Answer using only only word - ""Snake"" or ""Spanner"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Snake",Snake
1367,Caiman,Snake,Vacuum,reptile,40,40,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

 Snake",Snake
1370,Alligator,Snake,Vacuum,reptile,41,40,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Snake",Snake
1384,Crocodile,Salamander,Snake,reptile,42,44,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake",Snake
1386,Lizard,Alligator,Snake,reptile,40,39,"Answer using only only word - ""Alligator"" or ""Snake"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Snake",Snake
4,Chameleon,Spanner,Toad,reptile,41,43,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Spanner",Spanner
123,Nail,Gecko,Spanner,tool,39,41,"Answer using only only word - ""Gecko"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
133,Vacuum,Salamander,Spanner,tool,41,44,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Spanner.",Spanner
161,Gecko,Spanner,Vacuum,reptile,40,42,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Spanner",Spanner
165,Nail,Dinosaur,Spanner,tool,40,41,"Answer using only only word - ""Dinosaur"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
200,Blindworm,Oil can,Spanner,reptile,42,43,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Spanner.",Spanner
217,Nail,Chameleon,Spanner,tool,40,42,"Answer using only only word - ""Chameleon"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
307,Anvil,Grinding disk,Spanner,tool,41,42,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Spanner.",Spanner
394,Lawn Mower,Lizard,Spanner,tool,42,45,"Answer using only only word - ""Lizard"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Spanner",Spanner
396,Chisel,Cobra,Spanner,tool,40,42,"Answer using only only word - ""Cobra"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
441,Axe,Spanner,Toad,tool,38,41,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Spanner",Spanner
485,Alligator,Spanner,Vacuum,reptile,42,42,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Spanner",Spanner
505,Boa python,Spanner,Tortoise,reptile,43,44,"Answer using only only word - ""Spanner"" or ""Tortoise"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Spanner",Spanner
525,Screwdriver,Spanner,Turtle,tool,43,43,"Answer using only only word - ""Spanner"" or ""Turtle"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Spanner",Spanner
534,Salamander,Spanner,Vacuum,reptile,42,44,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Spanner",Spanner
583,Hammer,Oil can,Spanner,tool,40,41,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Spanner.",Spanner
702,Lawn Mower,Oil can,Spanner,tool,42,45,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Spanner",Spanner
713,Tortoise,Boa python,Spanner,reptile,42,44,"Answer using only only word - ""Boa python"" or ""Spanner"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Spanner",Spanner
740,Chameleon,Spanner,Vacuum,reptile,42,44,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Spanner",Spanner
741,Hammer,Paint brush,Spanner,tool,41,42,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Spanner",Spanner
777,Shovel,Spanner,Tortoise,tool,41,44,"Answer using only only word - ""Spanner"" or ""Tortoise"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Spanner.",Spanner
809,Hammer,Alligator,Spanner,tool,41,41,"Answer using only only word - ""Alligator"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Spanner.",Spanner
811,Paint brush,Spanner,Tortoise,tool,43,44,"Answer using only only word - ""Spanner"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Spanner.",Spanner
848,Cobra,Spanner,Toad,reptile,39,43,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Spanner",Spanner
918,Chisel,Spanner,Tortoise,tool,41,42,"Answer using only only word - ""Spanner"" or ""Tortoise"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
988,Nail,Grinding disk,Spanner,tool,41,42,"Answer using only only word - ""Grinding disk"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
992,Dinosaur,Paint brush,Spanner,reptile,42,42,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Spanner",Spanner
1074,Snake,Spanner,Tortoise,reptile,40,40,"Answer using only only word - ""Spanner"" or ""Tortoise"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Spanner",Spanner
1084,Knife,Caiman,Spanner,tool,40,41,"Answer using only only word - ""Caiman"" or ""Spanner"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Spanner.",Spanner
1174,Knife,Gecko,Spanner,tool,39,41,"Answer using only only word - ""Gecko"" or ""Spanner"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Spanner.",Spanner
1186,Screwdriver,Gecko,Spanner,tool,42,43,"Answer using only only word - ""Gecko"" or ""Spanner"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Spanner",Spanner
1242,Hammer,Caiman,Spanner,tool,40,41,"Answer using only only word - ""Caiman"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Spanner.",Spanner
1245,Chisel,Alligator,Spanner,tool,41,41,"Answer using only only word - ""Alligator"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
1271,Chisel,Oil can,Spanner,tool,40,41,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
1283,Lawn Mower,Spanner,Vacuum,tool,42,46,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Spanner",Spanner
