,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
2890,Paint brush,Axe,Blindworm,tool,42.0,39,"Answer using only only word - ""Axe"" or ""Blindworm"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Axe",Axe
2891,Crocodile,Boa python,Caiman,reptile,42.0,41,"Answer using only only word - ""Boa python"" or ""Caiman"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Caiman",Caiman
2892,Screwdriver,Chisel,Tortoise,tool,43.0,39,"Answer using only only word - ""Chisel"" or ""Tortoise"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chisel",Chisel
2893,Boa python,Grinding disk,Toad,reptile,43.0,39,"Answer using only only word - ""Grinding disk"" or ""Toad"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Toad",Toad
2894,Alligator,Salamander,Saw,reptile,42.0,38,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
2895,Shovel,Alligator,Paint brush,tool,42.0,39,"Answer using only only word - ""Alligator"" or ""Paint brush"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Alligator",Alligator
2896,Cobra,Caiman,Lawn Mower,reptile,40.0,40,"Answer using only only word - ""Caiman"" or ""Lawn Mower"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Caiman",Caiman
2897,Salamander,Blindworm,Shovel,reptile,43.0,41,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Blindworm",Blindworm
2898,Cobra,Chameleon,Grinding disk,reptile,42.0,41,"Answer using only only word - ""Chameleon"" or ""Grinding disk"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Chameleon",Chameleon
2899,Hammer,Alligator,Salamander,tool,42.0,37,"Answer using only only word - ""Alligator"" or ""Salamander"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Alligator",Alligator
2900,Salamander,Gecko,Turtle,reptile,42.0,38,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Gecko",Gecko
2901,Knife,Dinosaur,Nail,tool,39.0,36,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Dinosaur",Dinosaur
2902,Blindworm,Gecko,Hammer,reptile,41.0,38,"Answer using only only word - ""Gecko"" or ""Hammer"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
2903,Axe,Caiman,Dinosaur,tool,39.0,36,"Answer using only only word - ""Caiman"" or ""Dinosaur"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Caiman",Caiman
2904,Hammer,Anvil,Spanner,tool,40.0,37,"Answer using only only word - ""Anvil"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Anvil",Anvil
2905,Turtle,Chameleon,Paint brush,reptile,42.0,39,"Answer using only only word - ""Chameleon"" or ""Paint brush"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Chameleon",Chameleon
2906,Boa python,Crocodile,Lawn Mower,reptile,44.0,44,"Answer using only only word - ""Crocodile"" or ""Lawn Mower"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Crocodile",Crocodile
2907,Vacuum,Gecko,Hammer,tool,40.0,38,"Answer using only only word - ""Gecko"" or ""Hammer"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Gecko",Gecko
2908,Hammer,Boa python,Dinosaur,tool,41.0,38,"Answer using only only word - ""Boa python"" or ""Dinosaur"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Boa python",Boa python
2909,Knife,Hammer,Spanner,tool,40.0,37,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Hammer",Hammer
2910,Nail,Dinosaur,Gecko,tool,39.0,36,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Dinosaur",Dinosaur
2911,Cobra,Grinding disk,Hammer,reptile,41.0,40,"Answer using only only word - ""Grinding disk"" or ""Hammer"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Grinding disk",Grinding disk
2912,Screwdriver,Anvil,Boa python,tool,43.0,39,"Answer using only only word - ""Anvil"" or ""Boa python"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Anvil",Anvil
2913,Dinosaur,Lawn Mower,Shovel,reptile,42.0,41,"Answer using only only word - ""Lawn Mower"" or ""Shovel"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Lawn Mower",Lawn Mower
2914,Hammer,Lizard,Turtle,tool,40.0,36,"Answer using only only word - ""Lizard"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Lizard",Lizard
2915,Dinosaur,Hammer,Snake,reptile,41.0,46,"Answer using only only word - ""Hammer"" or ""Snake"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

""Dinosaur"" is most similar in meaning to ""Snake"".",Fill manually
2916,Axe,Cobra,Lawn Mower,tool,39.0,40,"Answer using only only word - ""Cobra"" or ""Lawn Mower"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Cobra",Cobra
2917,Snake,Nail,Shovel,reptile,39.0,35,"Answer using only only word - ""Nail"" or ""Shovel"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Nail",Nail
2918,Chameleon,Alligator,Nail,reptile,42.0,38,"Answer using only only word - ""Alligator"" or ""Nail"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Alligator",Alligator
2919,Caiman,Spanner,Toad,reptile,40.0,38,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Spanner",Spanner
2920,Saw,Hammer,Tortoise,tool,39.0,37,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Hammer",Hammer
2921,Chisel,Axe,Knife,tool,39.0,36,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Axe",Axe
2922,Lawn Mower,Alligator,Chisel,tool,43.0,40,"Answer using only only word - ""Alligator"" or ""Chisel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Chisel",Chisel
2923,Salamander,Blindworm,Crocodile,reptile,43.0,43,"Answer using only only word - ""Blindworm"" or ""Crocodile"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Crocodile",Crocodile
2924,Axe,Caiman,Knife,tool,38.0,36,"Answer using only only word - ""Caiman"" or ""Knife"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
2925,Knife,Blindworm,Paint brush,tool,41.0,39,"Answer using only only word - ""Blindworm"" or ""Paint brush"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Blindworm",Blindworm
2926,Caiman,Salamander,Spanner,reptile,41.0,39,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
2927,Lizard,Crocodile,Paint brush,reptile,42.0,41,"Answer using only only word - ""Crocodile"" or ""Paint brush"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Crocodile",Crocodile
2928,Cobra,Blindworm,Oil can,reptile,40.0,39,"Answer using only only word - ""Blindworm"" or ""Oil can"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Oil can",Oil can
2929,Boa python,Screwdriver,Vacuum,reptile,43.0,41,"Answer using only only word - ""Screwdriver"" or ""Vacuum"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Screwdriver",Screwdriver
2930,Cobra,Knife,Paint brush,reptile,40.0,39,"Answer using only only word - ""Knife"" or ""Paint brush"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Knife",Knife
2931,Grinding disk,Axe,Salamander,tool,44.0,39,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Axe",Axe
2932,Snake,Crocodile,Oil can,reptile,40.0,38,"Answer using only only word - ""Crocodile"" or ""Oil can"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
2933,Boa python,Gecko,Saw,reptile,41.0,38,"Answer using only only word - ""Gecko"" or ""Saw"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Gecko",Gecko
2934,Anvil,Dinosaur,Lawn Mower,tool,41.0,38,"Answer using only only word - ""Dinosaur"" or ""Lawn Mower"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Dinosaur",Dinosaur
2935,Paint brush,Crocodile,Tortoise,tool,44.0,43,"Answer using only only word - ""Crocodile"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Crocodile",Crocodile
2936,Nail,Salamander,Spanner,tool,40.0,39,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Spanner",Spanner
2937,Blindworm,Chisel,Oil can,reptile,42.0,38,"Answer using only only word - ""Chisel"" or ""Oil can"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Chisel",Chisel
2938,Lizard,Lawn Mower,Oil can,reptile,41.0,38,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Oil can",Oil can
2939,Spanner,Nail,Paint brush,tool,41.0,39,"Answer using only only word - ""Nail"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Nail",Nail
2940,Chameleon,Saw,Tortoise,reptile,41.0,39,"Answer using only only word - ""Saw"" or ""Tortoise"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
2941,Snake,Blindworm,Knife,reptile,40.0,36,"Answer using only only word - ""Blindworm"" or ""Knife"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Blindworm",Blindworm
2942,Cobra,Boa python,Hammer,reptile,40.0,40,"Answer using only only word - ""Boa python"" or ""Hammer"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Boa python",Boa python
2943,Caiman,Axe,Knife,reptile,39.0,36,"Answer using only only word - ""Axe"" or ""Knife"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
2944,Anvil,Knife,Lizard,tool,39.0,36,"Answer using only only word - ""Knife"" or ""Lizard"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
2945,Screwdriver,Blindworm,Tortoise,tool,44.0,41,"Answer using only only word - ""Blindworm"" or ""Tortoise"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Tortoise",Tortoise
2946,Spanner,Dinosaur,Hammer,tool,41.0,38,"Answer using only only word - ""Dinosaur"" or ""Hammer"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
2947,Chameleon,Lawn Mower,Saw,reptile,42.0,42,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Lawn Mower",Lawn Mower
2948,Saw,Crocodile,Grinding disk,tool,41.0,41,"Answer using only only word - ""Crocodile"" or ""Grinding disk"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Crocodile",Crocodile
2949,Toad,Lawn Mower,Nail,reptile,39.0,38,"Answer using only only word - ""Lawn Mower"" or ""Nail"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Nail",Nail
2950,Boa python,Crocodile,Knife,reptile,42.0,42,"Answer using only only word - ""Crocodile"" or ""Knife"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Crocodile",Crocodile
2951,Gecko,Lawn Mower,Turtle,reptile,40.0,38,"Answer using only only word - ""Lawn Mower"" or ""Turtle"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Turtle",Turtle
2952,Snake,Blindworm,Paint brush,reptile,41.0,37,"Answer using only only word - ""Blindworm"" or ""Paint brush"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Blindworm",Blindworm
2953,Nail,Chameleon,Crocodile,tool,40.0,41,"Answer using only only word - ""Chameleon"" or ""Crocodile"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Crocodile",Crocodile
2954,Dinosaur,Chisel,Cobra,reptile,41.0,38,"Answer using only only word - ""Chisel"" or ""Cobra"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Cobra",Cobra
2955,Snake,Alligator,Dinosaur,reptile,41.0,34,"Answer using only only word - ""Alligator"" or ""Dinosaur"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Alligator",Alligator
2956,Tortoise,Salamander,Vacuum,reptile,42.0,41,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Salamander",Salamander
2957,Turtle,Cobra,Spanner,reptile,40.0,39,"Answer using only only word - ""Cobra"" or ""Spanner"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Cobra",Cobra
2958,Hammer,Chameleon,Shovel,tool,41.0,39,"Answer using only only word - ""Chameleon"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Shovel",Shovel
2959,Screwdriver,Anvil,Salamander,tool,43.0,39,"Answer using only only word - ""Anvil"" or ""Salamander"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Anvil",Anvil
2960,Crocodile,Axe,Tortoise,reptile,41.0,41,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
2961,Boa python,Chameleon,Chisel,reptile,43.0,40,"Answer using only only word - ""Chameleon"" or ""Chisel"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chameleon",Chameleon
2962,Screwdriver,Gecko,Grinding disk,tool,44.0,39,"Answer using only only word - ""Gecko"" or ""Grinding disk"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Gecko",Gecko
2963,Saw,Chisel,Vacuum,tool,38.0,37,"Answer using only only word - ""Chisel"" or ""Vacuum"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chisel",Chisel
2964,Nail,Axe,Spanner,tool,38.0,37,"Answer using only only word - ""Axe"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Axe",Axe
2965,Dinosaur,Hammer,Toad,reptile,40.0,36,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Hammer",Hammer
2966,Crocodile,Knife,Toad,reptile,41.0,40,"Answer using only only word - ""Knife"" or ""Toad"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Toad",Toad
2967,Chisel,Alligator,Anvil,tool,40.0,36,"Answer using only only word - ""Alligator"" or ""Anvil"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Alligator",Alligator
2968,Snake,Saw,Screwdriver,reptile,40.0,35,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Saw",Saw
2969,Caiman,Axe,Hammer,reptile,39.0,36,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
2970,Caiman,Anvil,Lawn Mower,reptile,41.0,38,"Answer using only only word - ""Anvil"" or ""Lawn Mower"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Anvil",Anvil
2971,Grinding disk,Cobra,Lawn Mower,tool,44.0,42,"Answer using only only word - ""Cobra"" or ""Lawn Mower"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Cobra",Cobra
2972,Nail,Blindworm,Tortoise,tool,40.0,39,"Answer using only only word - ""Blindworm"" or ""Tortoise"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Tortoise",Tortoise
2973,Lizard,Toad,Vacuum,reptile,39.0,37,"Answer using only only word - ""Toad"" or ""Vacuum"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Toad",Toad
2974,Caiman,Chisel,Oil can,reptile,40.0,36,"Answer using only only word - ""Chisel"" or ""Oil can"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Chisel",Chisel
2975,Axe,Spanner,Vacuum,tool,39.0,39,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Spanner",Spanner
2976,Caiman,Lawn Mower,Saw,reptile,40.0,40,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Lawn Mower",Lawn Mower
2977,Anvil,Alligator,Snake,tool,40.0,35,"Answer using only only word - ""Alligator"" or ""Snake"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Alligator",Alligator
2978,Paint brush,Chameleon,Vacuum,tool,43.0,41,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chameleon",Chameleon
2979,Knife,Gecko,Vacuum,tool,39.0,37,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Gecko",Gecko
2980,Grinding disk,Hammer,Nail,tool,43.0,38,"Answer using only only word - ""Hammer"" or ""Nail"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Nail",Nail
2981,Oil can,Grinding disk,Tortoise,tool,43.0,39,"Answer using only only word - ""Grinding disk"" or ""Tortoise"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Tortoise",Tortoise
